timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2022-07-18T00:00:00.000Z";"2022-07-24T23:59:59.999Z";"2022-07-20T15:38:00.000Z";"2022-07-18T00:00:00.000Z";"2781";20781.9115039967;24196.8192139777;20781.9115039967;22609.164770669;244312089707.9;431888879541.1;"2022-07-24T23:59:59.999Z"
"2022-07-11T00:00:00.000Z";"2022-07-17T23:59:59.999Z";"2022-07-17T07:13:00.000Z";"2022-07-13T13:34:00.000Z";"2781";20856.352967685;21600.6401193599;18999.953131779;20779.3445398509;187297974218.51;396808327004.88;"2022-07-17T23:59:59.999Z"
"2022-07-04T00:00:00.000Z";"2022-07-10T23:59:59.999Z";"2022-07-08T01:31:00.000Z";"2022-07-04T03:04:00.000Z";"2781";19297.3141855828;22314.9405374086;19063.0661953686;20860.4493930623;206953871022.19;398237577323.43;"2022-07-10T23:59:59.999Z"
"2022-06-27T00:00:00.000Z";"2022-07-03T23:59:59.999Z";"2022-06-27T09:01:00.000Z";"2022-06-30T20:55:00.000Z";"2781";21028.2382267284;21478.0893638064;18729.6562279337;19297.0760827928;157426002964.92;368272636367.55;"2022-07-03T23:59:59.999Z"
"2022-06-20T00:00:00.000Z";"2022-06-26T23:59:59.999Z";"2022-06-26T12:17:00.000Z";"2022-06-20T01:52:00.000Z";"2781";20553.3702544391;21783.7247658329;19689.1695110104;21027.2953088067;175909056121.98;401157940864.2;"2022-06-26T23:59:59.999Z"
"2022-06-13T00:00:00.000Z";"2022-06-19T23:59:59.999Z";"2022-06-13T00:37:00.000Z";"2022-06-18T20:56:00.000Z";"2781";26737.5776601486;26795.5898175946;17708.6237125896;20553.2718217472;309685915250.09;391988917193.6;"2022-06-19T23:59:59.999Z"
"2022-06-06T00:00:00.000Z";"2022-06-12T23:59:59.999Z";"2022-06-06T14:38:00.000Z";"2022-06-12T23:59:00.000Z";"2781";29910.2837235964;31693.2901114808;26762.6490379039;26762.6490379039;215929645934.32;510252464820.78;"2022-06-12T23:59:59.999Z"
"2022-05-30T00:00:00.000Z";"2022-06-05T23:59:59.999Z";"2022-05-31T16:46:00.000Z";"2022-05-30T00:58:00.000Z";"2781";29443.3657109831;32249.8639341789;29303.571633074;29906.6617477915;203063587161.13;569996838236.88;"2022-06-05T23:59:59.999Z"
"2022-05-23T00:00:00.000Z";"2022-05-29T23:59:59.999Z";"2022-05-23T07:35:00.000Z";"2022-05-26T13:31:00.000Z";"2781";30309.3964800086;30590.5864837253;28261.9057088448;29445.9576239208;196327562570.7;561034743433.25;"2022-05-29T23:59:59.999Z"
"2022-05-16T00:00:00.000Z";"2022-05-22T23:59:59.999Z";"2022-05-16T00:01:00.000Z";"2022-05-19T02:14:00.000Z";"2781";31304.374144248;31305.3425986839;28708.9550418266;30323.7218952694;196429842102.77;577568895835.72;"2022-05-22T23:59:59.999Z"
"2022-05-09T00:00:00.000Z";"2022-05-15T23:59:59.999Z";"2022-05-09T01:22:00.000Z";"2022-05-12T07:19:00.000Z";"2781";34060.0154816197;34222.0733234167;26350.4901742248;31305.1125686764;357800928091.02;596074575228.33;"2022-05-15T23:59:59.999Z"
"2022-05-02T00:00:00.000Z";"2022-05-08T23:59:59.999Z";"2022-05-04T19:19:00.000Z";"2022-05-08T17:40:00.000Z";"2781";38472.1871454262;39902.9502136511;33878.9645692059;34059.2642505879;239044762282.93;648302121215.01;"2022-05-08T23:59:59.999Z"
"2022-04-25T00:00:00.000Z";"2022-05-01T23:59:59.999Z";"2022-04-26T08:25:00.000Z";"2022-05-01T01:38:00.000Z";"2781";39472.607372297;40713.8895679717;37585.7873728754;38469.0939025425;216681007567.2;731986764311.88;"2022-05-01T23:59:59.999Z"
"2022-04-18T00:00:00.000Z";"2022-04-24T23:59:59.999Z";"2022-04-21T13:38:00.000Z";"2022-04-18T05:07:00.000Z";"2781";39721.2029153003;42893.5802043813;38696.1915182274;39469.293555834;184314843516.7;750755023763.86;"2022-04-24T23:59:59.999Z"
"2022-04-11T00:00:00.000Z";"2022-04-17T23:59:59.999Z";"2022-04-11T01:28:00.000Z";"2022-04-11T22:13:00.000Z";"2781";42201.0382303314;42424.5910371138;39373.0583284502;39716.9542258357;174652159708.66;755201997822.58;"2022-04-17T23:59:59.999Z"
"2022-04-04T00:00:00.000Z";"2022-04-10T23:59:59.999Z";"2022-04-05T12:38:00.000Z";"2022-04-10T22:53:00.000Z";"2781";46445.2716196297;47106.1397405311;42021.2068019349;42207.670963734;188557001876.86;802293412896.68;"2022-04-10T23:59:59.999Z"
"2022-03-28T00:00:00.000Z";"2022-04-03T23:59:59.999Z";"2022-03-28T19:36:00.000Z";"2022-04-01T02:58:00.000Z";"2781";46821.8502469343;48086.8367491568;44403.1410093413;46453.5670763172;223334181931.75;882703992270.53;"2022-04-03T23:59:59.999Z"
"2022-03-21T00:00:00.000Z";"2022-03-27T23:59:59.999Z";"2022-03-27T23:56:00.000Z";"2022-03-21T02:41:00.000Z";"2781";41246.1328484777;46827.5461945489;40668.0416965467;46820.4934636771;188591889758.23;889385706663.3;"2022-03-27T23:59:59.999Z"
"2022-03-14T00:00:00.000Z";"2022-03-20T23:59:59.999Z";"2022-03-19T21:41:00.000Z";"2022-03-14T00:16:00.000Z";"2781";37846.3164396237;42316.5544604012;37680.7344675775;41247.8234468342;184097042034.44;783260570383.75;"2022-03-20T23:59:59.999Z"
"2022-03-07T00:00:00.000Z";"2022-03-13T23:59:59.999Z";"2022-03-09T16:03:00.000Z";"2022-03-07T20:05:00.000Z";"2781";38429.3027830169;42465.6729111805;37260.2017138385;37849.6627995273;175966999155.82;718481905385.96;"2022-03-13T23:59:59.999Z"
"2022-02-28T00:00:00.000Z";"2022-03-06T23:59:59.999Z";"2022-03-02T15:04:00.000Z";"2022-02-28T00:59:00.000Z";"2781";37706.0012666457;45077.5769494305;37518.2146036468;38419.9833773926;187557375749.83;729062407067.33;"2022-03-06T23:59:59.999Z"
"2022-02-21T00:00:00.000Z";"2022-02-27T23:59:59.999Z";"2022-02-26T00:44:00.000Z";"2022-02-24T05:47:00.000Z";"2781";38423.2098719156;40005.3487264337;34459.2177282867;37709.7837534329;190469710083.08;715351995827.55;"2022-02-27T23:59:59.999Z"
"2022-02-14T00:00:00.000Z";"2022-02-20T23:59:59.999Z";"2022-02-15T23:49:00.000Z";"2022-02-20T14:23:00.000Z";"2781";42157.3991531626;44667.2169798202;38112.813944195;38431.3781154647;144975794550.83;728812385562.03;"2022-02-20T23:59:59.999Z"
"2022-02-07T00:00:00.000Z";"2022-02-13T23:59:59.999Z";"2022-02-10T17:19:00.000Z";"2022-02-07T00:50:00.000Z";"2781";42406.7813264058;45661.1731433747;41748.1553115415;42197.5153405276;176958095731.48;799950408997.29;"2022-02-13T23:59:59.999Z"
"2022-01-31T00:00:00.000Z";"2022-02-06T23:59:59.999Z";"2022-02-06T23:46:00.000Z";"2022-02-03T10:31:00.000Z";"2781";37920.2809909723;42500.7869325403;36375.5373396971;42412.4342359174;143977109317.75;803744511638.35;"2022-02-06T23:59:59.999Z"
"2022-01-24T00:00:00.000Z";"2022-01-30T23:59:59.999Z";"2022-01-26T19:10:00.000Z";"2022-01-24T11:07:00.000Z";"2781";36275.7329481249;38825.4086928912;33184.0595656615;37917.60273361;178727434895.36;718325967803.39;"2022-01-30T23:59:59.999Z"
"2022-01-17T00:00:00.000Z";"2022-01-23T23:59:59.999Z";"2022-01-20T16:07:00.000Z";"2022-01-22T10:14:00.000Z";"2781";43118.1201015099;43413.0239423642;34349.2491949516;36276.8046943699;196326044072.3;687012848062.33;"2022-01-23T23:59:59.999Z"
"2022-01-10T00:00:00.000Z";"2022-01-16T23:59:59.999Z";"2022-01-13T14:41:00.000Z";"2022-01-10T14:37:00.000Z";"2781";41910.2308272178;44278.4232566127;39796.571708349;43113.8801137778;199473804542.78;816211499220.99;"2022-01-16T23:59:59.999Z"
"2022-01-03T00:00:00.000Z";"2022-01-09T23:59:59.999Z";"2022-01-03T12:19:00.000Z";"2022-01-08T18:13:00.000Z";"2781";47343.543765149;47510.7261749285;40672.2754483568;41911.6015363357;276182787150.88;793156354744;"2022-01-09T23:59:59.999Z"
"2021-12-27T00:00:00.000Z";"2022-01-02T23:59:59.999Z";"2021-12-27T17:43:02.000Z";"2021-12-31T20:01:00.000Z";"2781";50802.6089327853;51956.3263547044;45819.9545532818;47345.220564253;203998848910.13;895688387523.14;"2022-01-02T23:59:59.999Z"
"2021-12-20T00:00:00.000Z";"2021-12-26T23:59:59.999Z";"2021-12-24T19:11:02.000Z";"2021-12-20T14:23:02.000Z";"2781";46707.0644512279;51814.0285054983;45579.8101425366;50809.5150128895;175052499791.39;960899995734.95;"2021-12-26T23:59:59.999Z"
"2021-12-13T00:00:00.000Z";"2021-12-19T23:59:59.999Z";"2021-12-13T00:17:02.000Z";"2021-12-18T02:06:02.000Z";"2781";50114.7409911263;50204.9982632709;45598.4426124471;46707.0148769996;214770398201.58;883011296029.52;"2021-12-19T23:59:59.999Z"
"2021-12-06T00:00:00.000Z";"2021-12-12T23:59:59.999Z";"2021-12-07T15:46:02.000Z";"2021-12-11T00:19:02.000Z";"2781";49413.4790992129;51934.7818955124;46942.3478207253;50098.3351363893;208148497531.9;946823114554.82;"2021-12-12T23:59:59.999Z"
"2021-11-29T00:00:00.000Z";"2021-12-05T23:59:59.999Z";"2021-11-30T15:17:04.000Z";"2021-12-04T05:28:02.000Z";"2781";57291.904734501;59113.4009013998;42874.6168583905;49368.8470992255;276690611811.11;932695365142.4;"2021-12-05T23:59:59.999Z"
"2021-11-22T00:00:00.000Z";"2021-11-28T23:59:59.999Z";"2021-11-25T16:05:02.000Z";"2021-11-26T23:59:02.000Z";"2781";58706.8493839442;59367.9679943132;53569.7639630968;57248.458375824;243930001010.55;1081180416261.97;"2021-11-28T23:59:59.999Z"
"2021-11-15T00:00:00.000Z";"2021-11-21T23:59:59.999Z";"2021-11-15T09:15:02.000Z";"2021-11-19T03:46:02.000Z";"2781";65521.2893420962;66281.5697112403;55705.1806847159;58730.4766386507;253419951009.38;1108812311532.82;"2021-11-21T23:59:59.999Z"
"2021-11-08T00:00:00.000Z";"2021-11-14T23:59:59.999Z";"2021-11-10T14:17:02.000Z";"2021-11-12T16:46:02.000Z";"2781";63344.0672220101;68789.6259389221;62333.913107848;65466.8410240344;259776276520.66;1235578996842.01;"2021-11-14T23:59:59.999Z"
"2021-11-01T00:00:00.000Z";"2021-11-07T23:59:59.999Z";"2021-11-02T16:02:02.000Z";"2021-11-01T04:03:02.000Z";"2781";61320.4494915952;64242.7948907842;59695.1830931488;63326.9890280992;227064607869.94;1194778776481.15;"2021-11-07T23:59:59.999Z"
"2021-10-25T00:00:00.000Z";"2021-10-31T23:59:59.999Z";"2021-10-25T16:54:02.000Z";"2021-10-28T18:40:02.000Z";"2781";60893.927575725;63729.325708052;58206.9178554768;61318.957766606;256114057651.43;1156485845063.1;"2021-10-31T23:59:59.999Z"
"2021-10-18T00:00:00.000Z";"2021-10-24T23:59:59.999Z";"2021-10-20T14:53:02.000Z";"2021-10-24T16:11:02.000Z";"2781";61548.8034342065;66930.3872709899;59643.3453781125;60930.8364421796;257856648062.75;1148743134467.63;"2021-10-24T23:59:59.999Z"
"2021-10-11T00:00:00.000Z";"2021-10-17T23:59:59.999Z";"2021-10-15T20:28:02.000Z";"2021-10-13T09:10:02.000Z";"2781";54734.124840616;62757.1297029724;54370.9732279075;61553.6173846995;277084548344.56;1160077513367.6;"2021-10-17T23:59:59.999Z"
"2021-10-04T00:00:00.000Z";"2021-10-10T23:59:59.999Z";"2021-10-10T20:27:02.000Z";"2021-10-04T15:03:02.000Z";"2781";48208.9076325084;56401.3042407744;47045.0037471323;54771.5791838546;261919545520.25;1031909532688.09;"2021-10-10T23:59:59.999Z"
"2021-09-27T00:00:00.000Z";"2021-10-03T23:59:59.999Z";"2021-10-03T18:06:02.000Z";"2021-09-29T00:16:02.000Z";"2781";43234.1849294127;49130.6922101816;40829.6692762765;48199.9515572655;223042115392.54;907791525235.94;"2021-10-03T23:59:59.999Z"
"2021-09-20T00:00:00.000Z";"2021-09-26T23:59:59.999Z";"2021-09-20T00:02:02.000Z";"2021-09-21T21:20:02.000Z";"2781";47261.4064989217;47328.1988417819;39787.6097979604;43208.5391045354;270099994433.51;813490665612.76;"2021-09-26T23:59:59.999Z"
"2021-09-13T00:00:00.000Z";"2021-09-19T23:59:59.999Z";"2021-09-18T09:20:02.000Z";"2021-09-13T14:20:02.000Z";"2781";46057.21532739;48791.7793722232;43591.3207849088;47260.2173314677;226141953164;889472404519.71;"2021-09-19T23:59:59.999Z"
"2021-09-06T00:00:00.000Z";"2021-09-12T23:59:59.999Z";"2021-09-07T03:22:30.000Z";"2021-09-07T15:10:03.000Z";"2781";51769.00432067;52853.7637963;43285.20858869;46063.27035709;293311066612.4;866636671661.83;"2021-09-12T23:59:59.999Z"
"2021-08-30T00:00:00.000Z";"2021-09-05T23:59:59.999Z";"2021-09-05T22:58:03.000Z";"2021-09-01T01:22:57.000Z";"2781";48834.85267752;51868.68163043;46562.43744881;51753.41192621;256225023618.01;973354882472.79;"2021-09-05T23:59:59.999Z"
"2021-08-23T00:00:00.000Z";"2021-08-29T23:59:59.999Z";"2021-08-23T11:56:03.000Z";"2021-08-27T00:21:13.000Z";"2781";49291.67737487;50482.07640834;46394.28309076;48829.8326;223947952687.7;918057300166.45;"2021-08-29T23:59:59.999Z"
"2021-08-16T00:00:00.000Z";"2021-08-22T23:59:59.999Z";"2021-08-21T17:52:03.000Z";"2021-08-19T04:19:03.000Z";"2781";47019.96132369;49717.0189234;43998.31551257;49321.65404941;236289722725.48;926961622395.32;"2021-08-22T23:59:59.999Z"
"2021-08-09T00:00:00.000Z";"2021-08-15T23:59:59.999Z";"2021-08-14T09:44:03.000Z";"2021-08-09T01:15:03.000Z";"2781";43791.92742356;48098.68409454;42848.68794765;47047.00454195;234268000892.18;883882942187.64;"2021-08-15T23:59:59.999Z"
"2021-08-02T00:00:00.000Z";"2021-08-08T23:59:59.999Z";"2021-08-08T06:43:03.000Z";"2021-08-05T12:47:03.000Z";"2781";39907.2628498;45282.35328436;37458.00399335;43798.11767796;277870527723.53;822545074286.19;"2021-08-08T23:59:59.999Z"
"2021-07-26T00:00:00.000Z";"2021-08-01T23:59:59.999Z";"2021-08-01T03:58:23.000Z";"2021-07-26T00:04:18.000Z";"2781";35384.02988451;42541.67948122;35287.3117098;39974.89602594;296428742216.51;750472428208.37;"2021-08-01T23:59:59.999Z"
"2021-07-19T00:00:00.000Z";"2021-07-25T23:59:59.999Z";"2021-07-25T23:57:11.000Z";"2021-07-20T14:18:13.000Z";"2781";31800.01263521;35364.92558378;29360.95583827;35350.18697353;156414750210.66;663401935102.73;"2021-07-25T23:59:59.999Z"
"2021-07-12T00:00:00.000Z";"2021-07-18T23:59:59.999Z";"2021-07-12T04:23:03.000Z";"2021-07-16T11:45:03.000Z";"2781";34254.01659458;34592.15560419;31100.67337243;31796.81013825;147501894178.56;596513309276.78;"2021-07-18T23:59:59.999Z"
"2021-07-05T00:00:00.000Z";"2021-07-11T23:59:59.999Z";"2021-07-05T00:00:03.000Z";"2021-07-08T11:05:03.000Z";"2781";35284.34443007;35284.34443007;32133.18272686;34240.18701074;178445862440.33;642138104626.48;"2021-07-11T23:59:59.999Z"
"2021-06-28T00:00:00.000Z";"2021-07-04T23:59:59.999Z";"2021-06-29T17:34:03.000Z";"2021-07-02T06:18:03.000Z";"2781";34679.12222205;36542.11101765;32770.68078046;35287.77976616;231729218471.14;661574836314.86;"2021-07-04T23:59:59.999Z"
"2021-06-21T00:00:00.000Z";"2021-06-27T23:59:59.999Z";"2021-06-21T00:03:03.000Z";"2021-06-22T13:56:03.000Z";"2781";35641.14606474;35721.63963385;28893.62165844;34649.64458753;305541799334.31;649461677014.12;"2021-06-27T23:59:59.999Z"
"2021-06-14T00:00:00.000Z";"2021-06-20T23:59:59.999Z";"2021-06-15T18:15:03.000Z";"2021-06-20T12:24:03.000Z";"2781";39016.9701778;41295.26857449;33432.07604413;35698.29644336;269949570052.75;668968868769.75;"2021-06-20T23:59:59.999Z"
"2021-06-07T00:00:00.000Z";"2021-06-13T23:59:59.999Z";"2021-06-13T20:59:03.000Z";"2021-06-08T15:25:03.000Z";"2781";35835.26550975;39322.78021188;31114.44247046;39097.86089667;298428017339.61;732465659891.78;"2021-06-13T23:59:59.999Z"
"2021-05-31T00:00:00.000Z";"2021-06-06T23:59:59.999Z";"2021-06-03T10:21:03.000Z";"2021-05-31T04:23:03.000Z";"2781";35658.59295707;39478.95118167;34241.94356094;35862.37772747;248884892724.01;671652557855.14;"2021-06-06T23:59:59.999Z"
"2021-05-24T00:00:00.000Z";"2021-05-30T23:59:59.999Z";"2021-05-26T08:03:03.000Z";"2021-05-30T00:43:03.000Z";"2781";34700.363568;40782.07818311;33520.73795924;35678.12920411;350206489990.12;667976638398.15;"2021-05-30T23:59:59.999Z"
"2021-05-17T00:00:00.000Z";"2021-05-23T23:59:59.999Z";"2021-05-17T00:02:03.000Z";"2021-05-19T13:10:03.000Z";"2781";46415.89925412;46623.55822816;30681.49691178;34770.58362292;563629210101.4;650686270744.28;"2021-05-23T23:59:59.999Z"
"2021-05-10T00:00:00.000Z";"2021-05-16T23:59:59.999Z";"2021-05-10T04:07:03.000Z";"2021-05-16T20:52:03.000Z";"2781";58250.87253094;59519.35442559;43963.35018635;46456.05847448;483967915938;869279076502.07;"2021-05-16T23:59:59.999Z"
"2021-05-03T00:00:00.000Z";"2021-05-09T23:59:59.999Z";"2021-05-08T20:30:03.000Z";"2021-05-05T00:03:03.000Z";"2781";56620.27262011;59464.61249257;52969.05536281;58232.3161419;458766142208.25;1089244557675.56;"2021-05-09T23:59:59.999Z"
"2021-04-26T00:00:00.000Z";"2021-05-02T23:59:59.999Z";"2021-05-01T01:55:03.000Z";"2021-04-26T00:05:03.000Z";"2781";49077.79236302;58448.33881062;48852.79684295;56631.07741255;335231529995.3;1058862005057.49;"2021-05-02T23:59:59.999Z"
"2021-04-19T00:00:00.000Z";"2021-04-25T23:59:59.999Z";"2021-04-19T08:04:03.000Z";"2021-04-25T21:43:03.000Z";"2781";56191.5841095;57520.05477733;47159.48584083;49004.25326318;444719708698.28;915955943256.31;"2021-04-25T23:59:59.999Z"
"2021-04-12T00:00:00.000Z";"2021-04-18T23:59:59.999Z";"2021-04-14T11:44:03.000Z";"2021-04-18T03:36:03.000Z";"2781";60175.94475711;64863.0989077;52829.53592647;56216.18500243;508118943572.02;1050445401609.72;"2021-04-18T23:59:59.999Z"
"2021-04-05T00:00:00.000Z";"2021-04-11T23:59:59.999Z";"2021-04-10T05:02:03.000Z";"2021-04-07T19:21:08.000Z";"2781";58760.87326121;61276.66536564;55604.02359245;60204.96491379;406637390978.85;1124635848775.45;"2021-04-11T23:59:59.999Z"
"2021-03-29T00:00:00.000Z";"2021-04-04T23:59:59.999Z";"2021-04-02T02:37:03.000Z";"2021-03-29T05:44:03.000Z";"2781";55947.8989665;60267.18765009;55139.34175909;58758.55629127;408348561550.28;1097232660348.16;"2021-04-04T23:59:59.999Z"
"2021-03-22T00:00:00.000Z";"2021-03-28T23:59:59.999Z";"2021-03-22T10:22:03.000Z";"2021-03-25T12:40:03.000Z";"2781";57517.89148833;58471.47864713;50856.5686854;55950.7457745;403128836644.44;1044446559059.06;"2021-03-28T23:59:59.999Z"
"2021-03-15T00:00:00.000Z";"2021-03-21T23:59:59.999Z";"2021-03-15T04:04:38.000Z";"2021-03-16T01:07:38.000Z";"2781";59267.4290492;60540.99271158;53555.02773503;57523.42098673;393542542226.48;1073417235408.43;"2021-03-21T23:59:59.999Z"
"2021-03-08T00:00:00.000Z";"2021-03-14T23:59:59.999Z";"2021-03-13T20:44:38.000Z";"2021-03-08T08:20:54.000Z";"2781";51174.1169466;61683.86401412;49506.05345768;59302.31697742;373838576722.01;1106226132524.59;"2021-03-14T23:59:59.999Z"
"2021-03-01T00:00:00.000Z";"2021-03-07T23:59:59.999Z";"2021-03-03T13:03:41.000Z";"2021-03-01T00:07:36.000Z";"2781";45159.50305253;52535.1357839;45115.09311478;51206.69295308;333113779408.26;954880954584.64;"2021-03-07T23:59:59.999Z"
"2021-02-22T00:00:00.000Z";"2021-02-28T23:59:59.999Z";"2021-02-22T00:01:43.000Z";"2021-02-28T18:01:48.000Z";"2781";57532.73886407;57533.38932549;43241.61822653;45137.77046805;766679775804.78;841428977514.57;"2021-02-28T23:59:59.999Z"
"2021-02-15T00:00:00.000Z";"2021-02-21T23:59:59.999Z";"2021-02-21T19:09:40.000Z";"2021-02-15T02:34:42.000Z";"2781";48696.53665993;58330.57214185;46347.47709171;57539.9436679;470533297169.24;1072263294724.94;"2021-02-21T23:59:59.999Z"
"2021-02-08T00:00:00.000Z";"2021-02-14T23:59:59.999Z";"2021-02-14T12:17:42.000Z";"2021-02-08T04:01:40.000Z";"2781";38886.82728995;49487.64087275;38076.32280719;48717.2902111;580021243857.71;907551330153.22;"2021-02-14T23:59:59.999Z"
"2021-02-01T00:00:00.000Z";"2021-02-07T23:59:59.999Z";"2021-02-06T16:02:41.000Z";"2021-02-01T00:30:43.000Z";"2781";33114.57724298;40846.54690329;32384.22810648;38903.44147971;449918619842.17;724478833211.11;"2021-02-07T23:59:59.999Z"
"2021-01-25T00:00:00.000Z";"2021-01-31T23:59:59.999Z";"2021-01-29T13:58:37.000Z";"2021-01-27T14:53:41.000Z";"2781";32285.79891345;38406.26096472;29367.13921776;33114.35774753;495037340010.46;616452744533.29;"2021-01-31T23:59:59.999Z"
"2021-01-18T00:00:00.000Z";"2021-01-24T23:59:59.999Z";"2021-01-19T16:13:35.000Z";"2021-01-22T01:19:41.000Z";"2781";35792.23666766;37755.89185872;28953.372751;32289.37808687;423439379849.68;600888568009.51;"2021-01-24T23:59:59.999Z"
"2021-01-11T00:00:00.000Z";"2021-01-17T23:59:59.999Z";"2021-01-14T15:37:38.000Z";"2021-01-11T16:47:40.000Z";"2781";38346.52950301;39966.40524241;30549.59876946;35791.27792129;508900951412.41;665831621390.99;"2021-01-17T23:59:59.999Z"
"2021-01-04T00:00:00.000Z";"2021-01-10T23:59:59.999Z";"2021-01-08T15:11:42.000Z";"2021-01-04T10:19:42.000Z";"2781";32810.94764381;41946.73935079;28722.75527058;38356.43950662;538834804974.89;713304617760.95;"2021-01-10T23:59:59.999Z"